Crop,Region,Soil_Type,Soil_pH,Rainfall_mm,Temperature_C,Humidity_pct,Fertilizer_Used_kg,Irrigation,Pesticides_Used_kg,Planting_Density,Previous_Crop,Yield_ton_per_ha
2,1,1,0.04055282633988002,0.7762176324273482,0.9540456541461448,0.7823555602689772,-0.7988166214860049,0,-0.7354331956794552,-0.5482671750771989,1,98.9
2,0,2,0.12754992236227328,0.5342813346272413,-0.3239446324414412,0.6668569889114188,1.1175109252309636,1,0.8949146588891823,-0.2225228239980077,2,163.0
0,1,1,-0.8468175530885339,-0.37057112429107825,1.6621213534716996,1.6485948454506651,0.11001457180833707,1,1.6752520935545132,-0.5482671750771989,2,119.51
1,0,0,0.5103371448608045,-0.024794911063492183,-1.0147501927590554,-1.5911400811288476,-1.7076478147803464,2,-1.494868734773393,-0.411111658833329,2,52.27
0,0,0,-1.2992024524049814,1.5764272899741616,-0.6002668565684871,1.5099965598215956,-0.3610768265506567,1,-0.7981388823936336,1.440487810458917,2,120.66
3,1,2,1.6934976507653579,1.0872021214137688,-1.187451582838459,0.5340336318502268,-1.6075930045094098,2,1.7240231832210962,0.5832658339347289,2,75.17
3,0,0,-0.11604194650042814,0.7556102265306576,-0.15124324236203768,0.2510621320242092,-0.4986521906731948,1,-0.12231092558526666,0.9432990640748881,2,105.67
3,0,0,1.6065005547429647,-0.05931900665664895,-0.08216268633027649,1.1635008457489204,1.6219539270136032,2,0.4559748518899339,1.7147988429466574,2,173.52
3,2,1,-1.2122053563825868,1.1543769120640195,1.299448434304952,0.8632045602192684,0.8548670482697547,1,-0.024768746252100404,0.4803991967518267,3,160.06
1,2,2,-0.029044850478034887,1.0379584501801185,-0.4275654664890836,0.7881304888368555,1.30511369448897,1,1.3756582570312164,0.2232326037945703,2,175.15
3,2,1,0.3537423720204963,-0.11177422166640667,1.6103109364478778,-1.6777640096470166,-1.7201546660642137,0,-0.5612507325845153,0.5318325153432781,0,64.92
0,3,1,-0.1682402041138647,0.46095108507278415,-0.3239446324414412,-0.6267270102932349,0.37682739919750147,2,-0.6727275089652768,0.6518435920566643,3,133.2
1,0,2,-1.5775931596766395,-1.2823819280576312,-0.18578352037791887,-0.9732227243659101,-0.37080437754921985,2,-0.1710820152518498,0.0003548898982812831,3,91.78
0,3,1,0.336342952816018,0.9713189168258853,-0.13397310335409768,-0.8346244387368401,-1.1017603525841186,1,1.5289388245547637,0.9090101850139207,0,80.43
1,3,1,-0.8642169722930138,-0.7334755709912385,-1.5501245020052068,-0.7133509388114037,-1.2574011685611315,2,-0.2686241945850163,-0.27395614258945883,3,58.2
0,1,2,0.17974817997570983,-1.3867571007811286,1.368528990336713,0.7939054174047332,-0.796037321200701,2,-1.44609764510681,-1.1826114377050982,2,86.1
3,0,0,0.7713284329279857,-0.9309855132218566,-1.671015475060789,1.7063441311294445,1.3162308956301854,0,1.2223776895076695,-0.37682277977236134,1,156.95
0,3,1,0.7017307561100709,0.924483903424316,-1.4292335289496243,-1.7297383667579178,-0.35829752626535266,2,-1.7317568845825115,1.1833212175016605,2,116.09
3,0,1,1.554302297129528,-0.8680927809397494,-0.75569810763995,1.4984467026858397,-1.6909720130685237,0,-1.62028010820175,-0.2911005821199425,2,55.06
2,1,0,-0.1682402041138647,-0.24960297539102502,-0.9629397757352348,1.5215464169573516,0.17671777865562838,1,-0.10837632853767151,-0.8740115261563904,1,112.62
3,1,1,-0.6380245226347891,-0.032823770503761215,0.055998425733246475,0.5224837747144707,1.3301273970567042,2,1.7100885861735013,0.8918657454834367,2,168.88
3,2,1,0.858325528950379,1.2903322652525748,0.12507898176500765,-0.7480005102186713,-0.9530677873203655,1,0.4420402548423385,1.440487810458917,2,92.9
1,2,1,-0.6902227802482257,-0.6869081862376781,-0.13397310335409768,-1.4467668669318998,0.22118658322048895,0,0.4559748518899339,0.03464376895924868,0,114.2
1,3,2,1.3455092666757833,-0.15700346317992214,-1.6882856140687297,-0.07233386777695486,-1.0725776995884286,2,1.4244293466977997,-0.9254448447478418,3,82.02
2,0,0,-0.5510274266123959,0.7521310541065411,0.9713157931540854,1.5792957026361307,0.11279387209364071,1,-1.257980584964275,0.5318325153432781,2,126.15
3,0,0,1.5021040395160914,0.257018055289951,1.3167185733128925,0.22796241775269716,-0.38053192854778334,0,1.006391435269944,-0.5311227355467152,2,108.92
1,2,2,-0.46403033059000265,1.5708070883659728,-0.5657265785526066,-0.3899549390102405,1.4829889127484133,0,-0.2895260901564091,1.68050996388569,0,192.91
0,0,1,-1.473196644449768,-0.23836257217464826,1.4376095463684744,-0.10120851061634446,0.2837208396398244,1,-1.118634614488323,-1.679800184089127,3,123.21
0,3,0,0.2319464375891464,-0.21775516627795793,0.2977803718444112,1.3540734884888916,-0.6265000037971693,1,-1.4042938539640244,-1.576933546906225,0,94.0
1,1,1,-1.2122053563825868,0.9303717336805134,-1.0492904707749366,1.7063441311294445,1.1550314790825649,2,0.037936940462078114,1.2176100965626284,2,165.72
1,3,2,1.3455092666757833,-0.4380135435893382,0.2805102328364712,-0.8692740101441077,-0.5987070009441313,1,-1.035027032202752,-0.2053783844675237,0,94.44
0,3,0,0.1449493415667516,1.2622312572116332,1.3167185733128925,1.157725917181042,-0.9405609360364984,1,-0.8399426735364192,-0.7368560099125205,2,102.53
2,3,1,-1.6819896749035128,-1.0535594340099639,-0.9802099147431749,-1.7124135810542842,1.4663131110365906,2,0.5813862253182904,1.2004656570321446,2,152.71
2,3,1,-0.6032256842258324,-1.044727688625668,-0.7902383856558313,0.74770598886171,1.0494180682410206,1,1.243279585079062,1.046165701257791,0,154.44
3,3,0,0.005753987930921793,1.0992454105741722,-1.4637738069655049,0.903629060194414,1.1286281263721791,0,-1.257980584964275,0.3603881200384405,1,167.26
1,3,2,-0.9338146491109272,0.4818261196174838,-0.23759393740173945,-1.6026899382646038,-0.7487892163505363,0,0.9785222411747536,-1.0968892400526795,1,104.48
1,1,2,0.09275108395331659,-0.7035011624142342,0.5222921789476359,1.6312700597470315,0.2475899359308751,0,0.3444980755091723,0.7889991083005345,0,119.73
0,3,1,0.562535402474241,1.2651751723397322,-1.3946932509337437,1.5446461312288629,1.653915880294597,1,0.867045464793992,-1.1826114377050982,2,193.83
3,1,1,0.3711417912249762,1.1102181851425397,-0.6175369955764277,-0.5978523674538453,1.0647042198101915,1,0.32359617993777945,1.5433544476418197,2,162.67
2,2,0,1.0323197209951671,-1.1121701079239277,-1.4810439459734455,-1.2850688670313182,-0.6265000037971693,1,1.6682847950307156,0.8747213059529533,2,88.6
3,1,1,-1.2644036139960233,-1.1681044953578021,-1.7055557530766698,1.4118227741676708,-1.2282185155654415,1,-1.327653570202251,-1.474066909723322,1,59.38
0,2,2,0.7713284329279857,1.2608931139715884,0.9022352371223237,-0.8808238672798637,-0.2499048151385048,1,0.6580265090800641,-1.5597891073757408,3,114.5
3,3,0,-0.6206251034303109,0.9635576860336256,0.3150505108523518,1.325198845649502,-1.0864742010149477,1,-1.3346208687260483,-1.3712002725404195,1,95.62
0,2,0,-1.2122053563825868,0.38762083551832704,0.055998425733246475,1.5561959883646188,-0.6709688083620301,2,-0.6587929119176816,-0.8911559656868742,3,99.02
0,1,0,1.1367162362220387,-1.6541181201420874,1.4721498243843554,1.3078740599458685,-1.2435046671346124,1,-0.12231092558526666,-1.0797448005221957,3,55.69
3,2,2,-0.9686134875198853,0.09831426702063295,1.6966616314875795,-1.3543680098458528,-1.0642397987325174,0,0.8879473603653846,0.3260992409774725,2,87.05
0,3,1,0.5277365640652844,-0.6952046743259562,-1.671015475060789,0.05471456071635956,-0.2943736197033654,2,0.12851182127144667,1.4061989313979495,0,103.41
0,2,2,0.7539290137235074,0.11330147130913519,1.523960241408176,-0.9558979386622765,-0.932223035180587,0,-0.017801447728302708,1.4747766895198848,2,92.39
0,0,2,-1.0556105835422787,-0.7904804730171487,-1.187451582838459,0.447409703332058,0.8993358528346157,1,1.5428734216023592,0.1375104061421515,3,138.55
2,1,2,-0.655423941839269,0.9552611979453473,-0.013082130298515314,0.8863042744907804,-0.35690787612270086,1,-0.30346068720400426,0.017499329428764983,0,117.21
0,3,0,-1.4383978060408098,0.940541622304854,1.4721498243843554,1.7121190596973228,-1.6117619549373656,1,-1.1256019130121204,1.4233433709284335,2,58.48
1,0,2,-1.6297914172900763,1.3585775704948617,-1.2910724168861014,-1.2908437955991956,-1.4450039378191377,0,0.6649938076038618,0.5489769548737615,2,72.66
0,3,0,-1.4557972252452898,0.8134180145005944,1.3167185733128925,-1.1868950813773933,1.1953313332194704,1,-1.724789586058714,-0.49683385648574785,0,164.91
2,0,2,-0.5336280074079176,1.4075536130805026,-0.4966460225208448,-0.8692740101441077,-0.003936739889118478,0,-0.7981388823936336,0.7204213501785991,2,123.68
2,2,2,0.45813888724736945,0.45720428400065866,1.6275810754558184,-0.37840508187448446,1.2523069890681977,0,-0.6727275089652768,1.5433544476418197,3,174.52
0,1,2,0.02315340713540168,-0.35772494918664793,1.1267470442255483,0.903629060194414,-1.5603448996592453,1,-0.8678118676316096,1.0804545803187584,2,54.34
1,2,1,-0.20303904252282137,1.3518868542946374,-0.0476224083143959,1.0537772029592396,-0.3888698294036947,1,1.1527047042696936,-1.6626557445586436,3,121.37
0,1,0,1.3977075242892198,0.8498155106298143,1.2303678782731908,0.9844780601447044,-1.7215443162068655,2,-1.223144092345287,0.7547102292395665,1,68.93
1,0,2,0.8409261097459007,-0.9842436141756413,-1.0665606097828766,-0.15895779629512366,1.1814348317929513,1,-1.139536510059716,1.389054491867466,1,146.69
0,0,2,-0.5684268458168742,-1.4844415573044019,0.10780884275706766,-1.082946367155591,-1.4727969406721757,1,-1.2858497790594654,-1.0968892400526795,3,53.34
2,0,1,-0.7598204570661407,-1.060517778858197,0.4186713448999936,1.4233726313034267,-1.208763413568315,1,-0.42887206063236105,0.9947323826663396,2,63.79
3,1,2,1.2933110090623468,1.4613469713303056,0.7640741250588007,-0.3322056533314613,-1.0183813440250047,2,1.180573898364884,-0.8568670866259067,0,96.65
3,0,0,-0.6902227802482257,1.1701670022965487,-1.2392619998622803,0.29726156056723235,0.9674287098245584,1,1.1387701072220981,0.2403770433250537,2,165.36
0,0,1,-0.1682402041138647,-1.0407132589055335,1.575770658431998,0.9440535601695597,0.2462002857882233,0,0.37933456812816024,0.2918103619165051,0,115.93
1,3,1,-1.0382111643378003,-0.9936106168559552,-0.893859219703473,1.278999417106479,0.6617056784411407,1,-0.8120734794412288,1.4747766895198848,2,137.01
0,1,2,1.0323197209951671,-1.6787399557589124,1.1958276002573096,-0.4708039389605313,0.1864453296541915,0,-0.4915777473465393,0.7375657897090832,1,104.64
2,2,0,1.084517978608602,1.6358408498321526,0.4014012058920536,0.9209538458980476,-0.0025470897464666587,0,-1.7317568845825115,0.4803991967518267,0,143.1
0,2,2,0.02315340713540168,1.1284169332071494,0.21142967680470942,-1.504516152610679,-0.03172974274215645,1,-0.017801447728302708,-1.628366865497676,1,136.65
3,3,2,1.554302297129528,-1.1030707338916228,-1.1356411658146384,-0.26290651051692604,-0.8571819274773844,1,1.717055884697299,1.2347545360931118,2,78.2
1,3,0,1.0323197209951671,0.15344576851048033,0.12507898176500765,-0.7999748673295725,1.7303466381404513,2,-0.6309237178224912,0.2746659223860217,2,173.04
2,0,1,1.5717017163340063,1.285247320940405,-0.4793758835129048,0.23373734632057475,-0.5320037940968401,1,-1.411261152487822,1.6462210848247225,2,109.91
3,3,0,1.3455092666757833,-1.5810554992356392,-0.11670296434615708,-0.5574278674787001,1.6886571338608944,1,1.4941023319357758,1.457632249989401,3,155.69
1,3,0,-1.4905960636542464,-0.4939479310232124,-1.187451582838459,0.07781427498787115,-1.315766474552511,1,0.4838440459851242,-1.6112224259671923,0,53.77
1,1,0,-1.0208117451333218,0.12266847398944906,0.14234912077294826,1.169275774316798,-0.5695243479484415,1,-1.738724183106309,0.8747213059529533,2,110.85
1,3,1,-0.4118320729765661,-0.26646358021558986,-1.601934919029028,-0.06078401064119885,0.46437535818457126,1,1.4941023319357758,-1.1483225586441306,2,130.76
0,0,0,-0.5684268458168742,0.3525614826291522,-1.325612694901982,-0.17628258199875727,-0.9836400904587073,1,0.11457722422385153,-0.5997004936686503,0,86.12
0,1,2,-0.15084078490938635,0.969445516289823,0.9540456541461448,-0.5978523674538453,0.45047885675805227,1,-1.341588167249846,-0.42825609836381273,2,148.14
1,2,1,-0.011645431273556547,-1.615847223476805,1.2649081562890707,-0.29178115335631566,0.6533677775852295,0,0.14941371684283952,-1.4226335911318706,2,134.55
0,1,0,-1.7167885133124694,-1.342598373859649,0.14234912077294826,0.3781105605175228,0.988273461964337,2,-1.5924109141065597,-1.4054891516013872,1,129.16
3,2,0,-0.13344136570490647,-0.5316835703924769,1.2649081562890707,-0.43615436755326364,1.5469128193104,0,0.1912175079856252,-0.11965618681510491,2,166.61
3,1,2,1.6412993931519213,-0.04459943101615573,1.2821782952970113,0.58023306039325,-0.6723584585046819,1,-0.5403488370131224,-1.3712002725404195,2,93.68
0,2,2,0.7887278521324641,1.3783820904475255,-1.6882856140687297,0.8401048459477564,0.33096894448998904,2,0.40720376222335053,0.5832658339347289,2,131.4
2,1,1,-0.20303904252282137,1.5229015603723681,-0.11670296434615708,-0.4708039389605313,1.4246236067570337,1,1.6543501979831203,-0.7368560099125205,0,191.77
1,3,2,-0.3422343961586512,0.5993150960934203,0.9540456541461448,0.8863042744907804,-0.2290600629987263,2,-0.27559149310881376,1.2176100965626284,1,111.05
0,1,0,-0.725021618657184,0.8854101208150069,-0.18578352037791887,-1.204219867081027,-0.051184844739283114,2,0.7764705839846234,-0.616844933199134,2,125.05
0,3,2,-0.9338146491109272,1.4982797247555428,1.5066901024002366,0.06626441785211556,-0.3596871764080049,0,-1.5784763170589644,0.2060881642640863,0,121.49
0,2,0,-1.6645902556990344,0.3753099177099145,-1.2738022778781608,-0.4188295818496301,1.1828244819356029,0,-0.15714741820425465,1.4919211290503682,2,159.36
2,3,2,-0.2726367193407363,0.19760449543196001,-0.5484564395446659,0.06048948928423756,-0.29159431941806174,0,-0.603054523727301,-0.6339893727296178,2,111.13
3,3,0,1.0323197209951671,-0.5265986260803066,1.368528990336713,-1.0598466528840789,-0.4778074385334163,0,1.5846772127451443,0.06893264802021638,3,95.53
1,1,2,1.2585121706533902,-0.3780647264353295,-1.4810439459734455,0.10668891782726075,-0.17069475700734632,0,1.4732004363643831,-1.0968892400526795,1,113.32
3,1,0,-1.5775931596766395,0.6319657911505144,-0.25486407640968006,1.157725917181042,0.5505336670289889,2,0.9924568382223485,1.5433544476418197,2,152.62
2,3,0,-0.9338146491109272,-1.4148581088220702,1.5930407974399385,-0.7133509388114037,1.028573316101242,0,1.612546406840335,0.2403770433250537,2,143.88
0,3,2,-1.1078088411557152,1.4281610189771932,1.5930407974399385,1.3656233456246476,0.563040518312856,1,-1.2510132864404775,-0.6511338122601017,1,157.95
2,0,1,-0.655423941839269,-1.1204665960122058,1.575770658431998,-0.6729264388362585,1.644188329296033,1,-0.533381538489325,1.2861878546845633,2,164.56
2,1,2,1.0671185594041237,-0.8418651734348703,-0.6520772735923084,-0.05500908207332085,1.389882353190736,2,0.010067746366887578,0.0003548898982812831,2,157.98
3,1,1,1.5891011355384848,0.6488263959750793,1.2476380172811314,0.7534809174295876,-1.646503208503663,2,0.1563810153666372,0.3260992409774725,1,72.57
1,2,1,-1.6297914172900763,0.8329549058052496,-0.9456696367272942,0.903629060194414,-0.3013218704166249,0,-0.5473161355369202,0.3260992409774725,0,113.53
1,1,0,0.04055282633988002,-1.5526868625466885,-1.6192050580369681,0.903629060194414,0.5255199644612549,1,0.30269428436638657,1.3547656128064982,2,111.82
3,0,1,0.9975208825862089,1.2480469388671582,0.17688939878882884,-0.2686814390848041,1.6247332272989068,1,-1.585443615582762,-0.9083004052173581,3,183.55
1,1,1,0.0753516647488367,0.3646047717895558,-0.9629397757352348,0.58023306039325,1.4663131110365906,2,-1.2719151820118701,-1.474066909723322,2,171.91
2,1,2,1.3803081050847401,1.3473371672784848,-1.187451582838459,-1.700863723918528,1.4093374551878624,2,0.13547911979524438,1.046165701257791,3,193.77
0,3,2,0.7365295945190291,0.6062734409416538,-1.170181443830519,1.2212501314276996,1.5621989708795714,0,-0.9932232410599662,1.4919211290503682,3,178.9
2,2,1,0.5973342408831993,1.7177352161228965,-0.0476224083143959,-1.4467668669318998,1.1439142779413494,1,1.5150042275071682,0.03464376895924868,3,174.14
3,3,1,0.7017307561100709,-0.8643459798676236,-0.6693474126002483,0.9960279172804604,0.2170176327925331,0,-1.515770630344786,1.3547656128064982,0,112.58
1,3,2,0.19714759918018818,1.7501182825319812,1.6621213534716996,-0.18783243913451325,1.7233983874271919,1,-0.44977395620375366,-1.628366865497676,0,207.21
1,0,1,1.1889144938354752,-1.1137758798119817,-1.170181443830519,-1.0136472243410557,-0.6681895080767263,1,0.09367532865245869,1.5262100081113357,2,81.34
1,3,1,1.1019173978130818,-1.6353841147814596,-0.06489254732233589,-1.5507155811537021,0.9799355611084256,2,0.8809800618415874,-0.5997004936686503,3,134.05
2,3,2,-0.15084078490938635,0.025786903410202646,1.0749366272017271,-0.9558979386622765,1.5080026153161477,1,-0.47764315029894416,-0.7197115703820366,1,173.33
2,1,1,-0.5336280074079176,0.38949423605438993,0.10780884275706766,-0.8923737244156192,-1.4311074363926188,1,0.32359617993777945,1.0804545803187584,3,73.58
3,2,0,-0.3074355577496945,-0.40643336312428013,1.0922067662096677,-0.8057497958974504,-0.03867799345541595,0,-0.463708553251349,-0.9768781633392929,2,119.24
1,3,2,-0.3074355577496945,0.6453472235509629,1.4376095463684744,0.04893963214848155,0.7242399348604762,0,-1.000190539583764,0.2403770433250537,1,152.63
1,2,1,-0.8642169722930138,0.6643488575595998,0.6259130129952784,-0.9039235815513753,-1.5130967948090808,0,-1.738724183106309,-0.411111658833329,2,63.04
0,1,2,0.45813888724736945,0.47540303206526835,0.9022352371223237,-0.7133509388114037,-0.03867799345541595,1,1.4941023319357758,-0.17108950540655632,0,127.83
0,0,0,1.3455092666757833,1.7399483939076406,-1.6192050580369681,1.4868968455500837,0.7395260864296473,1,0.5813862253182904,-0.17108950540655632,2,161.77
2,1,2,-1.1252082603601934,-0.8330334280505746,1.0749366272017271,-1.72396343819004,-0.876637029474511,1,1.1527047042696936,-0.771144888973488,1,87.65
0,1,0,-0.29003613854521615,1.1356429067033917,1.368528990336713,-1.7124135810542842,-0.05952274559519443,1,1.2084430924600742,-0.839722647095423,0,132.27
3,1,2,0.24934585679362473,0.30920564165169967,1.6966616314875795,1.0018028458483388,-0.15957755586613137,1,-1.2649478834880723,-1.4912113492538062,3,119.53
2,3,0,-1.4209983868363314,-1.6832896427750648,-0.5139161615287854,-1.5391657240179466,1.0730421206661032,2,-0.7424004942032528,-0.411111658833329,2,136.29
2,1,0,0.9801214633817305,-0.19580961714122247,-1.5846647800210873,-1.7181885096221619,1.3301273970567042,1,-0.9514194499171806,-1.354055833009936,2,164.17
2,2,0,0.7017307561100709,0.5982445815013847,0.14234912077294826,0.9267287744659252,0.9479736078274322,0,0.09367532865245869,-0.8225782075649394,1,160.53
0,1,1,-1.4557972252452898,0.9876442643544328,1.5930407974399385,-1.4583167240676558,1.4760406620351538,0,-1.035027032202752,-1.3883447120709032,3,177.53
3,2,1,0.6495324984966343,0.6975348099127116,-0.9974800537511155,-0.04345922493756525,1.1439142779413494,1,0.13547911979524438,-1.3026225144184844,1,172.69
1,2,0,-0.3422343961586512,-0.4554094057099211,-0.08216268633027649,0.8170051316762452,1.5524714198810081,2,-0.9723213454885735,0.7718546687700505,2,167.05
0,1,2,1.6065005547429647,-1.3645439229963843,-1.515584223989326,-0.17050765343087926,1.6344607782974698,1,-0.30346068720400426,0.4289658781603753,1,155.94
2,2,1,1.4325063626981767,-0.11445050814649635,0.07326856474118647,-1.082946367155591,-1.165684259146106,1,-1.5784763170589644,0.5318325153432781,0,74.52
1,3,2,0.7887278521324641,1.0344792777560021,-0.9974800537511155,-0.7653252959223052,-0.6667998579340745,1,0.4629421504137314,-1.628366865497676,1,97.94
3,2,1,-0.1682402041138647,-1.1092261927958291,0.09053870374912706,-1.562265438289458,0.7270192351457802,1,-0.1850166122994452,-1.3197669539489683,3,128.0
1,2,1,0.2841446952025814,-0.3777970977873205,-1.4292335289496243,0.33191113197449956,1.1689279805090838,1,1.4104947496502043,0.3603881200384405,2,148.52
3,1,1,1.1889144938354752,-0.5033149337035263,0.6431831520032183,-1.3081685813028296,-0.14429140429696058,1,-1.5436398244399765,0.9947323826663396,1,102.58
3,1,2,-0.13344136570490647,0.10125818214873165,0.5395623179555765,-0.43615436755326364,-0.8669094784759478,0,0.1842502094618275,-0.565411614607683,2,96.62
3,0,0,0.6321330792921559,0.999955182162845,0.36686092787617297,-0.7191258673792816,1.7122811862859766,0,0.6162227179372785,1.4233433709284335,2,188.31
1,3,2,0.44073946804288955,-1.110831964683883,-0.9629397757352348,-0.06078401064119885,-1.0253295947382643,2,-1.6620838993445357,-0.6339893727296178,2,75.42
3,0,0,-1.4905960636542464,-0.6411436874281446,0.21142967680470942,0.5167088461465932,-1.0711880494457768,2,0.5465497326993025,-1.679800184089127,2,69.06
1,3,2,1.1367162362220387,0.31375532866785194,1.2476380172811314,-0.8403993673047181,1.074431770808755,1,0.6440919120324687,1.663365524355206,3,162.5
2,3,0,-1.1252082603601934,-0.18109004150072924,0.8504248200985024,-0.22248201054178046,-1.1031500027267704,1,-1.7317568845825115,1.2518989756235959,1,81.5
2,1,2,-0.029044850478034887,1.5320009344046726,1.3857991293446537,-1.7066386524864061,1.40794780504521,0,-0.9026483602505976,1.1833212175016605,2,186.84
3,0,1,0.9453226249727722,0.40501669763890996,-0.393025188473203,-0.7941999387616949,0.6617056784411407,1,0.281792388794994,0.06893264802021638,1,141.36
1,3,0,-0.7946192954750988,-1.557236549562841,-0.6520772735923084,-0.25713158194904806,-0.9669642887468844,0,-1.0419943307265496,-1.679800184089127,2,69.95
0,0,1,-0.481429749794481,-1.2411671162642504,-1.3946932509337437,-1.3254933670064633,-0.4930935901025871,1,1.612546406840335,-0.8911559656868742,0,96.32
1,0,1,1.3803081050847401,0.6196548733421021,-0.0476224083143959,-1.1002711528592246,1.4426890586115078,0,0.12154452274764922,-0.7540004494430043,2,180.67
1,3,1,0.7713284329279857,1.561440085685659,0.5395623179555765,1.3771732027604036,-0.8127131229125238,1,1.2363122865552645,-0.771144888973488,2,103.39
1,0,1,0.806127271336944,0.9317098769205582,0.03872828672530587,1.434922488439183,-0.7168272630695427,0,-0.6378910163462889,1.4061989313979495,2,104.05
1,3,2,-1.4383978060408098,0.2845838060348745,1.023126210177906,-1.134920724266492,-0.7307237644960617,1,1.1596720027934913,1.046165701257791,3,104.62
1,2,0,-0.777219876270619,-1.2695357529532008,-0.410295327481143,-1.3832426526852426,0.16976952794236888,2,-0.568218031108313,-0.2911005821199425,2,111.3
3,1,1,-1.1252082603601934,-0.4224910820048182,1.1785574612493697,1.2732244885386004,0.510233812892084,2,1.3617236599836215,1.2347545360931118,1,132.52
1,0,0,-0.881616391497492,0.646952995439017,0.7295338470429201,1.0942017029343851,1.6289021777268626,2,-1.153471107107311,-1.2340447562965495,2,185.99
0,1,1,-1.0904094219512368,0.5270553611309989,0.055998425733246475,1.336748702785258,-0.6195517530839098,0,-1.6690511978683331,-1.2854780748880008,2,102.54
2,1,1,0.5799348216787193,-0.33417362816185886,0.5741025959714572,1.6716945597221773,1.3384652979126153,2,0.4908113445089219,-0.9597337238088093,0,155.75
1,0,1,-1.768986770925906,-1.2989749042341872,0.7813442640667413,1.4060478455997931,1.2564759394961535,1,1.5707426156975495,1.3376211732760148,1,148.46
3,0,0,-0.29003613854521615,0.9753333465460198,1.0922067662096677,1.0942017029343851,-0.17625335757795402,1,0.6371246135086716,0.1375104061421515,1,121.26
0,0,2,1.0149203017906872,-1.4622283795196576,0.9195053761302643,0.27993677486359875,-0.4166628322567327,0,0.42113835927094595,0.5318325153432781,3,89.63
3,2,1,-0.8120187146795772,-0.631241427451813,-0.5657265785526066,1.1519509886131645,0.521351014033299,1,-1.6969203919635236,-0.5482671750771989,3,131.73
2,1,2,1.6586988123563997,1.4977444674595248,-1.1529113048225783,1.3598484170567693,0.8854393514080967,0,1.2363122865552645,0.06893264802021638,2,158.0
1,1,1,-0.5684268458168742,0.8466039668537066,0.5050220399396953,-0.7191258673792816,0.4226858539050143,0,-0.9932232410599662,0.4118214386298913,0,149.84
1,0,1,-1.4035989676318532,-1.6447511174617735,1.6275810754558184,0.6091077032326395,1.1300177765148305,1,-0.5612507325845153,1.3204767337455308,2,148.83
0,2,2,-0.9860129067243637,0.5388310216433938,1.0403963491858466,-1.360142938413731,0.26287608750004593,0,-0.09444173149007637,1.046165701257791,0,136.54
1,2,0,0.2841446952025814,1.5341419635887448,-0.08216268633027649,1.492671774117962,0.8548670482697547,2,0.07974073160486354,-1.1140336795831631,3,164.63
2,1,1,-0.8294181338840555,-1.0829985852909503,0.2977803718444112,1.2905492742422349,0.7812155907092043,2,-1.223144092345287,0.2403770433250537,2,126.99
2,1,0,-0.08124310809147145,0.7077046985370522,-1.2047217218463995,1.0537772029592396,-0.7473995662078845,2,0.7695032854608258,-1.4054891516013872,2,105.74
0,2,2,-1.6123919980855979,-0.4968918461513111,-0.20305365938585884,0.9209538458980476,0.6047300225924129,1,-1.724789586058714,-0.2053783844675237,0,134.05
0,2,0,0.9801214633817305,0.5944977804292589,1.2130977392652502,0.9671532744410708,-0.7154376129268909,1,-1.0907654203931325,-0.7025671308515529,2,95.03
1,2,2,-0.11604194650042814,-1.1916558163825912,-1.2565321388702209,0.7650307745653436,-1.6159309053653212,2,1.1875411968886815,0.9090101850139207,0,35.65
3,2,2,-0.1682402041138647,1.6430668233283943,-0.5829967175605465,1.0826518457986292,-0.4791970886760681,0,-0.3940355680133731,1.2690434151540793,3,107.79
1,1,1,-1.4905960636542464,-1.3072713923224653,-0.5657265785526066,-0.5054535103677988,-0.18737055871916936,1,0.4350729563185411,1.440487810458917,2,100.07
3,3,0,-0.8990158107019705,-1.5708856106112983,-0.20305365938585884,0.7015065603186867,1.6247332272989068,2,1.5428734216023592,1.6119322057637546,2,161.72
2,0,1,1.5369028779250498,0.504039297402228,0.14234912077294826,-0.25713158194904806,1.6566951805799006,1,-0.2686241945850163,0.03464376895924868,1,189.72
0,1,2,-0.9860129067243637,-1.6562591493261591,1.5066901024002366,-0.6729264388362585,-0.37775262826247935,0,-1.6829857949159284,1.2690434151540793,0,80.06
1,0,2,-0.9338146491109272,0.919934216408164,1.005856071169966,1.3829481313282812,0.7256295850031284,1,-0.8190407779650263,-0.08536730775413752,3,156.9
2,1,1,1.5195034587205698,-0.7235733110149069,-0.893859219703473,-1.41789222409251,-0.14985000486756786,0,-0.860844569107812,-1.2854780748880008,2,98.13
2,3,2,-1.003412325928842,0.9705160308818586,0.4014012058920536,0.6322074175041515,1.701163985144761,2,-0.3522317768705874,-1.2854780748880008,2,191.56
2,0,1,-1.6297914172900763,0.21580324349656968,0.7813442640667413,1.5561959883646188,0.9160116545464384,0,-1.550607122963774,1.2347545360931118,0,153.34
2,0,0,-0.951214068315407,-0.3799381269713921,0.19415953779676945,1.3771732027604036,-0.5514588960939667,0,-0.7493677927270503,-0.6854226913210691,1,90.65
2,3,2,-1.542794321267683,-0.571292610297804,0.5395623179555765,-0.39572986757811807,-0.9933676414572706,1,-1.7108549890111187,-1.1826114377050982,0,74.75
2,0,0,0.562535402474241,-1.0867453863630758,1.6275810754558184,0.16443820350603996,-0.6306689542251251,0,0.05187153750967326,1.1147434593797256,1,84.23
